State,County,CHILDPOVRATE15,CONVS11,CONVS16,CONVSPTH11,CONVSPTH16,FFR11,FFR16,FFRPTH11,FFRPTH16,FMRKT13,FMRKT18,FMRKTPTH13,FMRKTPTH18,FMRKT_ANMLPROD18,FMRKT_BAKED18,FMRKT_FRVEG18,FOOD_BANKS18,FSR11,FSR16,FSRPTH11,FSRPTH16,GROC11,GROC16,GROCPTH11,GROCPTH16,LACCESS_BLACK15,LACCESS_CHILD10,LACCESS_CHILD15,LACCESS_HHNV10,LACCESS_HHNV15,LACCESS_HISP15,LACCESS_LOWI10,LACCESS_LOWI15,LACCESS_MULTIR15,LACCESS_NHASIAN15,LACCESS_NHNA15,LACCESS_NHPI15,LACCESS_POP10,LACCESS_POP15,LACCESS_SENIORS10,LACCESS_SENIORS15,LACCESS_SNAP15,LACCESS_WHITE15,MEDHHINC15,PCT_18YOUNGER10,PCT_65OLDER10,PCT_DIABETES_ADULTS08,PCT_DIABETES_ADULTS13,PCT_HISP10,PCT_NHASIAN10,PCT_NHBLACK10,PCT_NHNA10,PCT_NHPI10,PCT_NHWHITE10,PCT_OBESE_ADULTS12,PCT_OBESE_ADULTS17,PC_FFRSALES07,PC_FFRSALES12,PC_FSRSALES07,PC_FSRSALES12,PERCHLDPOV10,PERPOV10,POVRATE15,SNAPS12,SNAPS17,SNAPSPTH12,SNAPSPTH17,SPECS11,SPECS16,SPECSPTH11,SPECSPTH16,SUPERC11,SUPERC16,SUPERCPTH11,SUPERCPTH16,WICS11,WICS16,WICSPTH11,WICSPTH16
ID,Kootenai,19.2,54.0,65.0,0.38330222,0.424437131,108.0,108.0,0.766604439,0.705218618,5.0,6.0,0.034746833,0.037150554,0.0,0.0,0.0,0.0,120.0,120.0,0.85178271,0.783576242,18.0,20.0,0.127767407,0.13059604,87.87279395,8906.350939,8587.612549,461.5031412,598.9338847,1251.634008,10397.74176,10781.41067,947.2305305,270.375943,297.5552653,14.66353295,34524.22543,34068.67389,5102.528865,5226.718214,1305.90128,32450.97584,48864.0,24.72598091,14.49737895,8.0,9.6,3.803774893,0.66789897,0.27510217,1.133623117,0.084480194,92.02853553,26.8,29.3,570.6714232,470.6384472,583.9972549,495.6730739,0.0,0.0,14.7,82.16666667,94.0,0.5771874,0.596306705,14.0,7.0,0.09937465,0.0457086,6.0,5.0,0.0425891,0.032649,16.0,17.0,0.113540404,0.11103636
ID,Latah,14.5,10.0,13.0,0.264508279,0.335120643,26.0,30.0,0.687721526,0.773355331,6.0,6.0,0.1570023,0.149499178,2.0,2.0,2.0,0.0,30.0,25.0,0.793524837,0.644462776,7.0,7.0,0.185155795,0.180449577,21.40221735,1325.333747,1166.072608,190.5360889,200.5041382,110.3491846,1696.937098,994.6168745,127.7354337,51.58435338,19.95974388,0.081446804,5785.716217,4402.313553,996.5340861,636.8607686,165.4964392,4181.550376,46360.0,18.7117388,10.3587155,6.7,6.4,3.560305016,2.075502094,0.773278917,0.585329181,0.120824831,90.60788315,26.8,29.3,570.6714232,470.6384472,583.9972549,495.6730739,0.0,0.0,19.6,19.66666667,22.66666667,0.515049934,0.57627607,6.0,7.0,0.158704967,0.180449577,0.0,1.0,0.0,0.0257785,5.0,6.0,0.132107377,0.153696403
ID,Lemhi,26.8,8.0,7.0,1.002129525,0.905328505,5.0,3.0,0.626330953,0.387997931,1.0,1.0,0.129617631,0.125612363,1.0,1.0,1.0,0.0,13.0,11.0,1.628460479,1.422659079,4.0,5.0,0.501064763,0.646663218,9.050948541,608.544425,526.4032799,138.4332948,114.5058418,81.3166749,1616.257647,1289.559203,99.33181754,7.162327202,20.60870099,2.746282722,3310.348176,2925.605817,725.3838491,651.3380942,142.8247847,2786.705735,40087.0,19.85887097,22.15221774,8.2,12.1,2.280745968,0.365423387,0.201612903,0.617439516,0.037802419,95.04788306,26.8,29.3,570.6714232,470.6384472,583.9972549,495.6730739,0.0,0.0,17.6,6.083333333,7.333333333,0.784136805,0.931216931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125234812,0.129718512
ID,Lewis,26.8,2.0,2.0,0.525762355,0.52042675,2.0,2.0,0.525762355,0.52042675,1.0,1.0,0.262950301,0.259000272,0.0,0.0,0.0,0.0,3.0,3.0,0.788643533,0.780640125,3.0,4.0,0.788643533,1.0408535,5.000000064,375.8392022,375.8210808,61.21960653,47.99721536,34.50943457,721.2988749,664.944444,36.14936958,7.999999768,48.09957224,1.0,1852.740893,1852.673588,362.886513,362.8804725,59.07648786,1754.424646,41688.0,22.19314316,21.82674692,9.8,10.5,3.349908401,0.314053913,0.366396231,4.606124051,0.130855797,88.92959958,26.8,29.3,570.6714232,470.6384472,583.9972549,495.6730739,0.0,0.0,16.3,4.0,5.0,1.028542042,1.286339079,1.0,1.0,0.262881178,0.260213375,0.0,0.0,0.0,0.0,3.0,3.0,0.788436294,0.778412044
ID,Lincoln,23.6,3.0,3.0,0.584681349,0.569584204,1.0,0.0,0.194893783,0.0,1.0,1.0,0.187722921,0.186567158,1.0,1.0,1.0,0.0,3.0,4.0,0.584681349,0.759445605,2.0,2.0,0.389787566,0.379722802,18.99999931,1665.011471,1665.011471,14.84345529,16.71024688,1445.795675,2123.301356,2363.898498,932.8508153,19.72547927,36.99999993,3.000000015,5074.030993,5074.030993,558.7338576,558.7338576,197.7971565,4062.454692,46168.0,32.62288786,11.00230415,8.1,8.3,28.34101382,0.34562212,0.34562212,0.576036866,0.057603687,69.25883257,26.8,29.3,570.6714232,470.6384472,583.9972549,495.6730739,0.0,0.0,14.5,2.0,2.75,0.379003222,0.517111696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.389787555,0.379146934
ID,Madison,18.6,9.0,11.0,0.237661412,0.283644052,22.0,29.0,0.580950118,0.747788866,1.0,1.0,0.026646771,0.025442703,1.0,1.0,1.0,0.0,18.0,16.0,0.475322823,0.412573167,4.0,2.0,0.105627294,0.0515716,33.95856621,1841.244104,2020.215281,103.3890863,109.095183,432.0213803,3291.102304,4081.204338,303.3456542,55.6378304,13.52222307,8.656623438,6606.62403,7096.555603,220.3520162,282.5661681,259.4782432,6681.434691,38065.0,25.96973572,5.573316283,6.0,5.5,5.908994032,0.927109974,0.474211424,0.215792839,0.135869565,91.16048593,26.8,29.3,570.6714232,470.6384472,583.9972549,495.6730739,0.0,1.0,28.1,13.0,8.333333333,0.3470739,0.212905478,1.0,3.0,0.0264068,0.077357469,0.0,0.0,0.0,0.0,4.0,4.0,0.105521411,0.102669403
ID,Minidoka,20.7,9.0,11.0,0.445324097,0.53442161,7.0,5.0,0.346363187,0.242918914,1.0,1.0,0.049002793,0.048019208,0.0,0.0,0.0,0.0,10.0,12.0,0.494804552,0.583005393,2.0,1.0,0.09896091,0.0485838,9.759048895,828.2913354,1086.775087,120.1201049,159.3833446,1401.435412,1156.005207,1605.182293,756.9426768,15.94602811,56.51019923,0.0,2536.023008,3532.993504,288.0811747,437.0844745,105.5258448,2693.835554,45429.0,29.36369525,14.79396084,11.3,10.8,32.35338084,0.348796652,0.21924361,0.727490159,0.004982809,65.24988789,26.8,29.3,570.6714232,470.6384472,583.9972549,495.6730739,0.0,0.0,17.0,13.75,6.0,0.686230474,0.289449563,2.0,1.0,0.09896091,0.0485838,0.0,0.0,0.0,0.0,3.0,3.0,0.148456052,0.14525032
ID,Nez Perce,18.5,16.0,16.0,0.405885337,0.399042298,27.0,29.0,0.684931507,0.723264166,1.0,1.0,0.025130048,0.024747575,1.0,1.0,1.0,0.0,30.0,28.0,0.761035008,0.698324022,11.0,11.0,0.279046169,0.27434158,17.55530089,1502.73911,1695.039019,145.6348686,176.9160464,149.0698559,1609.482927,1602.981206,155.9771929,35.70359631,66.98660279,1.319164306,6992.621205,7090.980454,1394.929471,1331.766178,217.6029333,6813.438611,50939.0,21.68597988,17.98803005,11.2,11.0,2.824398319,0.70546288,0.285241309,5.282057812,0.089137909,88.71768751,26.8,29.3,570.6714232,470.6384472,583.9972549,495.6730739,0.0,0.0,13.5,28.41666667,33.83333333,0.718845126,0.837769799,4.0,0.0,0.101471334,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.177525297,0.199203193
ID,Oneida,18.1,3.0,4.0,0.709555345,0.925711641,4.0,4.0,0.946073794,0.925711641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.709555345,0.694283731,1.0,1.0,0.236518448,0.23142791,0.0,138.0903861,138.0903861,16.80663666,67.68290596,25.0861528,199.7537896,208.7309158,11.96075356,0.0,0.0,0.0,491.0323482,491.0323482,77.54455537,77.54455537,12.97701789,479.071594,47037.0,29.93467102,16.65888941,9.2,12.2,2.939804013,0.466635558,0.209986001,0.489967336,0.023331778,95.03033131,26.8,29.3,570.6714232,470.6384472,583.9972549,495.6730739,0.0,0.0,12.2,3.0,4.666666667,0.711743772,1.05413749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.236350745,0.232396007
ID,Owyhee,30.2,2.0,3.0,0.175824176,0.264014785,8.0,6.0,0.703296703,0.52802957,1.0,1.0,0.087726995,0.085521251,1.0,1.0,1.0,0.0,9.0,9.0,0.791208791,0.792044354,3.0,3.0,0.263736264,0.264014785,0.999999987,495.5156565,528.4428326,61.89983,97.75798554,442.7356339,835.256118,1021.97709,308.5071413,11.7366868,52.75942484,0.999999965,2056.337099,2160.613404,349.333286,364.3334731,115.1477853,1785.610159,39738.0,29.22956793,13.9857713,7.7,9.5,25.84591359,0.48585806,0.156168662,3.748047892,0.008676037,68.2543814,26.8,29.3,570.6714232,470.6384472,583.9972549,495.6730739,1.0,0.0,19.9,8.25,10.33333333,0.72121689,0.888659557,1.0,0.0,0.087912088,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.263713092,0.263875455
ID,Payette,22.0,12.0,13.0,0.532221582,0.567190227,7.0,9.0,0.310462589,0.392670157,0.0,1.0,0.0,0.042461041,0.0,1.0,1.0,0.0,12.0,9.0,0.532221582,0.392670157,3.0,5.0,0.133055395,0.218150087,14.06174964,1648.141098,1648.141098,145.7096943,142.7311714,970.3415414,1989.125385,2232.823386,547.8910133,35.67328573,61.78486796,6.582792765,5406.801263,5406.787354,772.8110559,772.8110559,273.1963378,4740.793657,44499.0,28.66109711,15.30301021,8.5,9.2,14.86540247,0.826592406,0.18123149,0.817751845,0.066304204,81.28011316,26.8,29.3,570.6714232,470.6384472,583.9972549,495.6730739,0.0,0.0,15.7,17.16666667,19.08333333,0.758278487,0.822025989,1.0,2.0,0.0443518,0.087260035,0.0,0.0,0.0,0.0,4.0,4.0,0.177415058,0.174664855
ID,Power,20.8,2.0,2.0,0.257168574,0.261062524,1.0,4.0,0.128584287,0.522125049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.771505722,0.652656311,1.0,1.0,0.128584287,0.130531262,0.0,338.7010051,338.7010051,4.753791215,34.61012503,165.9854849,506.5827187,506.6260744,134.1121118,0.0,67.01135993,0.0,1085.1314,1085.1314,140.1691127,140.1691127,59.30529581,884.0079294,44004.0,30.88141231,12.11462198,8.2,8.2,29.781246,0.409364206,0.230267366,2.059613663,0.076755789,66.06114878,26.8,29.3,570.6714232,470.6384472,583.9972549,495.6730739,0.0,0.0,14.1,4.0,5.0,0.514271021,0.657894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.128534704,0.129668057
ID,Shoshone,30.3,12.0,10.0,0.947567909,0.805607025,7.0,5.0,0.552747947,0.402803512,0.0,1.0,0.0,0.078149423,1.0,1.0,1.0,0.0,15.0,25.0,1.184459886,2.014017562,6.0,6.0,0.473783955,0.483364215,2.965797712,86.86995246,206.9709997,81.59752277,155.054406,31.16517595,249.8447831,566.3628596,32.42876991,0.420731713,13.42056859,1.268194199,551.9504364,1143.619895,145.3903193,241.9892661,129.9054868,1093.115835,37497.0,20.83822953,19.87465727,8.8,10.2,2.976889933,0.344692519,0.156678418,1.386603995,0.039169604,93.45084215,26.8,29.3,570.6714232,470.6384472,583.9972549,495.6730739,0.0,0.0,21.1,9.25,10.83333333,0.728231775,0.863764418,0.0,0.0,0.0,0.0,1.0,1.0,0.078963992,0.080560702,6.0,6.0,0.473148793,0.482703149
ID,Teton,15.9,6.0,5.0,0.590318772,0.451019304,6.0,4.0,0.590318772,0.360815443,2.0,2.0,0.192233756,0.171821311,1.0,1.0,1.0,0.0,16.0,19.0,1.574183392,1.713873354,1.0,2.0,0.098386462,0.180407721,1.842315601,304.9383689,304.7356427,13.20707558,48.2103789,159.6999839,231.5096948,182.7290224,144.6704385,4.23821872,2.00000003,0.0,906.2085976,905.8927218,61.10462845,61.09519932,28.00247587,753.1417474,58013.0,29.72468043,6.529006883,6.6,6.0,16.92232055,0.471976401,0.1179941,0.265486726,0.1179941,81.47492625,26.8,29.3,570.6714232,470.6384472,583.9972549,495.6730739,0.0,0.0,9.8,2.583333333,4.0,0.256996949,0.351462965,1.0,1.0,0.098386462,0.090203861,0.0,0.0,0.0,0.0,1.0,1.0,0.098405823,0.089670017
ID,Twin Falls,19.3,36.0,30.0,0.461295985,0.359126604,56.0,66.0,0.717571533,0.790078529,5.0,4.0,0.062579788,0.046467863,1.0,1.0,1.0,0.0,62.0,63.0,0.794454197,0.754165869,17.0,17.0,0.217834215,0.203505076,17.06289666,2278.541179,1506.364501,208.114164,275.6277359,843.3852209,3093.698279,2020.830183,547.9692797,39.24233633,30.35297475,4.855464175,7225.798587,4792.849599,705.9691896,508.6805156,181.9450138,4153.366669,45799.0,27.37796193,13.86248867,9.5,8.7,13.6863913,1.158876084,0.397513919,0.554188787,0.102291855,82.66347274,26.8,29.3,570.6714232,470.6384472,583.9972549,495.6730739,0.0,0.0,14.6,45.75,58.0,0.582098098,0.681358959,3.0,5.0,0.0384413,0.0598544,3.0,3.0,0.0384413,0.0359127,13.0,11.0,0.166476712,0.131347984
ID,Valley,18.1,11.0,9.0,1.141670991,0.863972353,12.0,6.0,1.245459263,0.575981569,2.0,2.0,0.208855465,0.181143016,2.0,1.0,2.0,0.0,30.0,28.0,3.113648158,2.687913987,6.0,5.0,0.622729632,0.47998464,2.888369298,399.1910182,408.3463809,26.10665993,27.11209718,43.55790638,696.8413462,641.3026045,46.66953746,7.99999989,7.649468059,0.0,1780.027155,1835.774311,282.4517547,298.0531669,38.29880483,1770.566939,51774.0,19.76272561,16.82214561,8.6,8.4,3.914013385,0.415737173,0.091259379,0.38531738,0.010139931,94.06814034,26.8,29.3,570.6714232,470.6384472,583.9972549,495.6730739,0.0,0.0,10.7,6.916666667,9.333333333,0.724637681,0.873335205,1.0,1.0,0.103788272,0.095996928,0.0,0.0,0.0,0.0,3.0,3.0,0.311332494,0.287604243
ID,Washington,25.0,7.0,6.0,0.690675876,0.59618442,4.0,7.0,0.394671929,0.69554849,1.0,2.0,0.100816615,0.196831018,2.0,2.0,2.0,0.0,6.0,8.0,0.592007893,0.79491256,2.0,2.0,0.197335964,0.19872814,0.0,413.2275385,413.2275385,48.8091084,74.21773963,112.0870721,967.624068,996.3763984,83.34609055,10.62255631,23.52887364,0.0,2132.75114,2132.75114,538.6037218,538.6037218,89.92829782,2015.253618,38592.0,24.69111591,20.5040204,10.1,11.2,16.82682879,0.882525985,0.098058443,0.735438321,0.029417533,80.07452442,26.8,29.3,570.6714232,470.6384472,583.9972549,495.6730739,0.0,0.0,17.1,8.333333333,8.25,0.825164208,0.815136844,1.0,1.0,0.098667982,0.09936407,1.0,1.0,0.098667982,0.09936407,2.0,2.0,0.197335958,0.199123859
IL,Adams,18.9,30.0,28.0,0.446421928,0.419960104,31.0,34.0,0.461302659,0.509951555,3.0,2.0,0.044775452,0.03044557,2.0,2.0,2.0,0.0,50.0,54.0,0.744036547,0.809923057,12.0,11.0,0.178568771,0.164984326,88.90489722,2544.480562,2502.424482,346.2510307,316.7842515,76.17635321,2358.654003,2127.848125,116.5073328,97.12616769,6.172523897,2.950948399,10505.23266,10346.46475,1851.390906,1839.844389,353.8051121,10034.80289,47264.0,23.04069863,17.50592373,9.0,10.1,1.156431158,0.640805925,3.409683621,0.149024634,0.017882956,93.01223492,28.1,31.1,629.8144347,608.7322135,646.2592516,697.6499884,0.0,0.0,13.4,49.66666667,51.33333333,0.739120298,0.775029944,6.0,3.0,0.089284386,0.0449957,2.0,2.0,0.0297615,0.0299972,11.0,11.0,0.163688034,0.165361315
IL,Alexander,52.2,3.0,3.0,0.37542235,0.462178401,0.0,1.0,0.0,0.154059467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.7508447,0.770297335,2.0,2.0,0.250281567,0.308118934,435.1296124,749.0888894,375.3483363,238.3898756,170.7030241,44.60065404,1724.005623,1030.380811,59.45991085,4.584025837,7.445494482,0.0,3858.85561,1748.04911,626.492909,263.2702367,184.0028755,1241.430075,32922.0,22.88176742,16.95799951,11.0,11.4,1.881524642,0.194221899,35.29983006,0.303471716,0.072833212,60.48798252,28.1,31.1,629.8144347,608.7322135,646.2592516,697.6499884,1.0,1.0,28.6,6.0,7.0,0.774393392,1.108471892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.25025025,0.464612037
IL,Bond,19.1,10.0,10.0,0.564365935,0.593788967,7.0,9.0,0.395056154,0.534410071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.677239122,0.534410071,4.0,1.0,0.225746374,0.0593789,26.81204695,494.9834984,294.1347084,154.9379513,282.0839328,43.73503307,680.7473529,482.1747445,27.10936629,17.88247356,8.937366962,0.0,2080.987933,1281.433552,334.7019571,245.5374476,109.1890195,1200.692302,50206.0,20.5425484,15.03264295,8.8,10.0,3.078568213,0.377082395,5.971409275,0.427735254,0.016884286,88.90702386,28.1,31.1,629.8144347,608.7322135,646.2592516,697.6499884,0.0,0.0,14.8,17.16666667,14.0,0.972946422,0.826056172,1.0,1.0,0.0564366,0.0593789,0.0,0.0,0.0,0.0,3.0,2.0,0.169262022,0.120911673
IL,Boone,14.5,25.0,21.0,0.461851099,0.392069004,26.0,27.0,0.480325143,0.50408872,3.0,2.0,0.055796307,0.03732945,1.0,2.0,2.0,0.0,16.0,16.0,0.295584703,0.298719241,9.0,6.0,0.166266396,0.112019715,177.4051439,2718.456111,3382.698455,177.8193609,208.0710895,1694.814104,1327.180363,2607.274937,1027.583368,186.8531484,17.6795919,6.000000227,9063.970399,11409.51778,869.6144306,1144.221377,366.2777869,9993.996549,62382.0,28.95596788,11.74928459,7.2,9.4,20.24739223,1.231422505,1.801901597,0.125542324,0.02769316,75.24600757,28.1,31.1,629.8144347,608.7322135,646.2592516,697.6499884,0.0,0.0,10.3,28.83333333,34.41666667,0.534544556,0.643145902,1.0,2.0,0.018474,0.0373399,1.0,1.0,0.018474,0.01867,7.0,9.0,0.129313529,0.167929247
IL,Brown,15.8,4.0,2.0,0.581564408,0.296559905,2.0,4.0,0.290782204,0.59311981,1.0,1.0,0.145708874,0.152532026,0.0,1.0,1.0,0.0,3.0,1.0,0.436173306,0.148279953,1.0,1.0,0.145391102,0.148279953,903.6049805,28.18254645,30.09040759,51.66839702,34.67672091,261.8081376,829.9721004,905.9150316,214.8584908,3.852738727,6.41866231,1.0,1910.444209,1662.659777,36.28175688,86.18021356,4.602872428,532.9248974,53516.0,16.05881505,12.38287444,7.9,8.2,5.795012253,0.230647254,18.37970304,0.144154534,0.028830907,74.83061842,28.1,31.1,629.8144347,608.7322135,646.2592516,697.6499884,0.0,0.0,16.7,4.0,4.0,0.578536303,0.595592615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.145369962,0.150897846
IL,Bureau,19.3,16.0,22.0,0.462214005,0.658032483,9.0,12.0,0.259995378,0.358926809,1.0,1.0,0.029314337,0.030309459,1.0,1.0,1.0,0.0,33.0,27.0,0.953316385,0.80758532,3.0,5.0,0.086665126,0.149552837,43.5500923,2866.87392,2866.820668,510.6196605,605.2514592,311.9008536,4276.091287,3726.884008,198.3142952,72.4050634,18.12555678,3.614298493,12482.81542,12511.08754,2436.712033,2470.689307,598.7775879,12175.07823,51275.0,23.31465493,18.08565384,9.0,11.3,7.704843044,0.628966779,0.546057522,0.180113214,0.017153639,89.97941563,28.1,31.1,629.8144347,608.7322135,646.2592516,697.6499884,0.0,0.0,12.6,25.08333333,22.16666667,0.730802475,0.666807047,2.0,0.0,0.0577768,0.0,1.0,1.0,0.0288884,0.0299106,5.0,5.0,0.144412667,0.149740949
IL,Calhoun,15.5,1.0,0.0,0.198098257,0.0,1.0,1.0,0.198098257,0.205803663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,2.179080824,2.881251286,3.0,3.0,0.59429477,0.61741099,0.0,160.5962991,119.5868318,66.29999585,44.32520055,7.000000151,237.3108163,218.7279286,1.0,3.000000059,0.0,0.0,792.1971568,577.5033646,171.5211189,125.4484941,31.73908323,573.5033644,51109.0,21.87070151,20.1218314,9.6,11.4,0.786009039,0.235802712,0.117901356,0.176852034,0.0,98.27078011,28.1,31.1,629.8144347,608.7322135,646.2592516,697.6499884,0.0,0.0,11.6,5.0,2.5,0.997207818,0.517277054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.198098257,0.205507606
IL,Carroll,19.3,11.0,11.0,0.722733246,0.752857436,11.0,11.0,0.722733246,0.752857436,2.0,2.0,0.133609459,0.139742866,1.0,2.0,2.0,0.0,10.0,13.0,0.657030223,0.889740606,3.0,3.0,0.197109067,0.205324755,34.99999903,396.0811748,647.1421948,202.9325828,141.2627794,66.87708939,569.079417,968.0724457,44.68562,8.999999992,3.074287135,0.064817853,1841.384177,2881.377138,402.3794403,587.1302008,113.7840069,2789.552413,50432.0,20.54331579,21.19971404,9.6,12.2,2.840059791,0.344446611,0.792877104,0.227464743,0.012997985,94.85929681,28.1,31.1,629.8144347,608.7322135,646.2592516,697.6499884,0.0,0.0,10.7,10.41666667,12.25,0.693935558,0.843780135,2.0,1.0,0.131406045,0.068441585,0.0,0.0,0.0,0.0,2.0,3.0,0.131354257,0.205578014
IL,Cass,18.1,8.0,11.0,0.58732839,0.867439476,7.0,7.0,0.513912341,0.55200694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.807576536,0.946297611,5.0,5.0,0.367080244,0.394290671,8.953982363,351.5990719,367.3503291,63.09608791,106.8873411,23.13171987,423.8592813,396.0331941,15.71418668,1.098652143,4.999999944,0.0,1467.967045,1528.094115,239.1234324,259.5227843,34.58085388,1497.327288,46647.0,24.93036212,15.70151004,8.6,10.6,16.79372526,0.315203049,2.778185017,0.109954552,0.007330303,79.38718663,28.1,31.1,629.8144347,608.7322135,646.2592516,697.6499884,0.0,0.0,12.2,15.5,15.08333333,1.162093267,1.206184193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.078858134,5.0,3.0,0.366784036,0.236835867
IL,Champaign,18.3,67.0,72.0,0.330317746,0.344058069,158.0,184.0,0.778958267,0.879259511,5.0,6.0,0.024220934,0.028573742,3.0,4.0,5.0,1.0,162.0,185.0,0.798678729,0.884038095,33.0,38.0,0.162693815,0.181586203,2260.661476,7487.78954,7595.303468,939.2791177,903.8430855,1798.916546,7750.941167,9045.0048,1626.219617,2862.433829,91.80211873,30.63191974,29429.51285,31716.38306,3145.702746,3222.675908,818.5643675,24844.63416,50813.0,19.43445676,9.979063164,7.4,7.4,5.274988686,8.891441757,12.21050224,0.17903233,0.064153252,70.8520447,28.1,31.1,629.8144347,608.7322135,646.2592516,697.6499884,0.0,0.0,20.1,127.6666667,147.75,0.628045941,0.705590762,13.0,14.0,0.064091503,0.06690018,7.0,7.0,0.0345108,0.0334501,36.0,33.0,0.177188024,0.157172039
IL,Christian,19.2,18.0,20.0,0.518687145,0.601124102,17.0,16.0,0.489871193,0.480899282,2.0,2.0,0.058570299,0.061235111,1.0,1.0,1.0,0.0,24.0,24.0,0.69158286,0.721348922,7.0,8.0,0.201711668,0.240449641,262.2471147,552.8714947,613.1823417,238.5531497,230.3485608,118.7350386,892.6868318,1063.471296,73.31745617,14.33526137,5.63121014,0.07167314,3502.285529,3836.890649,467.443596,563.2177123,110.1757271,3481.287946,49041.0,22.34482759,17.51724138,8.9,10.5,1.353448276,0.474137931,1.413793103,0.117816092,0.020114943,95.77873563,28.1,31.1,629.8144347,608.7322135,646.2592516,697.6499884,0.0,0.0,12.7,31.33333333,34.41666667,0.904594184,1.039715626,0.0,0.0,0.0,0.0,1.0,1.0,0.028816,0.0300562,9.0,10.0,0.259373456,0.301077873
IL,Clark,21.5,6.0,8.0,0.37037037,0.504795558,11.0,13.0,0.679012346,0.820292781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.0,1.234567901,1.07269056,2.0,3.0,0.12345679,0.189298334,6.000000013,302.2242954,302.810258,155.8047441,113.4836367,10.74953352,450.3350217,510.1542949,17.66813056,3.473460705,4.745737102,0.0,1416.865398,1430.77117,276.5893678,279.493937,49.646988,1398.883837,50700.0,22.76094276,18.0348944,9.0,11.5,1.05295378,0.330578512,0.293847567,0.146923783,0.018365473,97.49005204,28.1,31.1,629.8144347,608.7322135,646.2592516,697.6499884,0.0,0.0,13.8,13.25,11.91666667,0.817447097,0.755797975,0.0,2.0,0.0,0.126198889,0.0,1.0,0.0,0.063099445,4.0,4.0,0.246913582,0.252206802
IL,Clay,21.1,6.0,7.0,0.437317784,0.52588085,8.0,9.0,0.583090379,0.676132522,1.0,1.0,0.073768072,0.075454615,0.0,0.0,0.0,0.0,9.0,12.0,0.655976676,0.901510029,4.0,2.0,0.29154519,0.150251672,0.999999996,499.1098967,504.4261532,66.22736278,126.3918491,12.65036003,646.5463433,463.0879771,24.53019719,4.378181714,1.999999946,0.0,2133.496037,2153.756319,324.6366447,324.8408368,86.49560273,2121.84794,43577.0,22.90264206,17.86463988,8.9,10.8,1.093014839,0.456026059,0.311255881,0.217155266,0.0,97.20593558,28.1,31.1,629.8144347,608.7322135,646.2592516,697.6499884,0.0,0.0,14.5,15.08333333,14.0,1.095694707,1.055090813,0.0,2.0,0.0,0.150251672,1.0,1.0,0.072886297,0.075125836,5.0,4.0,0.364298731,0.300413072
IL,Clinton,12.0,21.0,22.0,0.552326346,0.585651537,21.0,17.0,0.552326346,0.452548915,1.0,1.0,0.026506215,0.026568187,1.0,1.0,1.0,0.0,33.0,34.0,0.867941401,0.90509783,11.0,8.0,0.2893138,0.212964195,936.8238738,677.3215286,1047.048938,162.7733092,208.1176941,368.3412016,1338.713384,1827.554697,268.7235374,12.51090127,19.82001872,2.003029929,4186.533891,5729.078383,340.5485445,600.8183983,112.7414043,4489.197001,64030.0,22.7265505,14.4536836,8.5,8.7,2.801758381,0.442243525,3.503522059,0.211853186,0.029129813,92.06609819,28.1,31.1,629.8144347,608.7322135,646.2592516,697.6499884,0.0,0.0,8.5,36.58333333,38.08333333,0.961176357,1.012477624,2.0,3.0,0.0526025,0.079861573,0.0,1.0,0.0,0.0266205,10.0,8.0,0.2629987,0.212811232
